Hour_End,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
1/9/2018 19:00,"11,891.68","1,655.78","2,404.61",888.96,"14,375.42","3,077.66","6,149.06","1,183.95","41,627.13"
1/9/2018 20:00,"11,799.55","1,645.49","2,421.56",888.95,"14,532.82","3,145.58","6,225.41","1,205.89","41,865.25"
1/9/2018 21:00,"11,564.80","1,615.07","2,411.92",886.84,"14,430.10","3,156.63","6,215.59","1,201.92","41,482.87"
1/9/2018 22:00,"11,134.32","1,563.64","2,360.77",861.84,"13,935.48","3,086.19","5,995.44","1,165.12","40,102.79"
1/9/2018 23:00,"10,514.32","1,463.90","2,307.86",821.62,"13,058.95","2,925.27","5,608.59","1,116.33","37,816.83"
1/10/2018 0:00,"9,903.82","1,372.19","2,249.29",783.17,"12,229.10","2,714.71","5,248.88","1,066.07","35,567.24"
1/10/2018 1:00,"9,550.65","1,304.65","2,199.93",762.65,"11,678.14","2,600.95","5,062.45","1,052.57","34,211.99"
1/10/2018 2:00,"9,358.59","1,278.25","2,189.60",754.41,"11,410.31","2,554.36","4,979.65","1,049.36","33,574.52"
1/10/2018 3:00,"9,284.03","1,276.77","2,196.58",753.28,"11,289.12","2,555.51","5,006.71","1,057.77","33,419.77"
1/10/2018 4:00,"9,278.28","1,266.10","2,202.52",760.26,"11,313.88","2,567.59","5,075.84","1,070.61","33,535.07"
1/10/2018 5:00,"9,518.95","1,293.87","2,212.78",782.69,"11,697.93","2,662.82","5,263.60","1,100.19","34,532.84"
1/10/2018 6:00,"10,124.65","1,386.42","2,256.53",817.83,"12,642.36","2,901.85","5,733.75","1,168.97","37,032.35"
1/10/2018 7:00,"10,996.89","1,531.21","2,340.63",890.14,"14,072.68","3,374.04","6,476.84","1,292.71","40,975.14"
1/10/2018 8:00,"11,244.82","1,564.08","2,404.49",915.93,"14,626.23","3,475.35","6,699.16","1,346.13","42,276.19"
1/10/2018 9:00,"11,166.38","1,530.12","2,377.87",905.75,"14,439.71","3,288.32","6,555.96","1,306.72","41,570.84"
1/10/2018 10:00,"11,158.06","1,532.66","2,377.11",893.76,"14,372.41","3,134.14","6,429.83","1,280.52","41,178.49"
1/10/2018 11:00,"11,113.90","1,518.36","2,370.12",888.29,"14,295.80","2,992.58","6,304.15","1,245.90","40,729.10"
1/10/2018 12:00,"10,997.70","1,487.31","2,360.00",876.84,"14,101.80","2,911.96","6,133.06","1,203.08","40,071.76"
1/10/2018 13:00,"10,861.75","1,420.92","2,343.39",855.29,"13,885.05","2,876.13","5,933.66","1,161.49","39,337.67"
1/10/2018 14:00,"10,770.68","1,401.63","2,346.49",835.86,"13,592.01","2,868.88","5,672.25","1,133.32","38,621.12"
1/10/2018 15:00,"10,679.25","1,377.03","2,352.16",824.87,"13,158.39","2,879.07","5,510.33","1,116.22","37,897.32"
1/10/2018 16:00,"10,576.99","1,360.01","2,347.42",810.48,"12,667.74","2,876.22","5,458.30","1,108.66","37,205.82"
1/10/2018 17:00,"10,525.07","1,420.77","2,276.58",807.16,"12,456.68","2,866.55","5,505.35","1,102.32","36,960.46"
1/10/2018 18:00,"10,819.03","1,437.96","2,285.71",833.19,"12,986.08","2,872.84","5,724.50","1,113.15","38,072.47"
1/10/2018 19:00,"11,215.76","1,492.01","2,404.96",878.81,"13,889.96","3,070.08","6,181.52","1,179.07","40,312.16"
1/10/2018 20:00,"11,034.77","1,494.26","2,417.34",872.37,"13,794.76","3,089.57","6,175.03","1,182.45","40,060.54"
1/10/2018 21:00,"10,815.33","1,467.56","2,418.30",859.13,"13,537.07","3,071.78","6,047.44","1,171.15","39,387.75"
1/10/2018 22:00,"10,438.57","1,401.32","2,396.34",826.23,"13,010.67","2,992.76","5,782.36","1,142.34","37,990.60"
1/10/2018 23:00,"9,848.38","1,302.45","2,349.97",781.96,"12,086.55","2,797.46","5,322.16","1,090.08","35,579.00"
1/11/2018 0:00,"9,249.09","1,217.12","2,299.97",740.55,"11,167.29","2,553.98","4,939.64","1,043.86","33,211.48"
1/11/2018 1:00,"8,795.03","1,187.88","2,261.34",716.65,"10,511.91","2,365.30","4,634.60","1,029.38","31,502.09"
1/11/2018 2:00,"8,555.47","1,159.72","2,235.39",703.25,"10,116.53","2,255.17","4,459.48","1,021.59","30,506.58"
1/11/2018 3:00,"8,427.87","1,141.38","2,226.17",697.59,"9,916.34","2,199.82","4,391.81","1,015.59","30,016.55"
1/11/2018 4:00,"8,396.12","1,143.05","2,237.55",690.1,"9,894.27","2,180.76","4,339.35","1,027.92","29,909.13"
1/11/2018 5:00,"8,572.94","1,179.27","2,235.97",704.14,"10,258.78","2,233.85","4,445.21","1,049.47","30,679.64"
1/11/2018 6:00,"9,202.55","1,258.93","2,295.97",751.52,"11,184.69","2,405.97","4,850.54","1,115.68","33,065.85"
1/11/2018 7:00,"10,054.93","1,397.53","2,382.94",825.45,"12,639.10","2,779.88","5,549.44","1,229.57","36,858.85"
1/11/2018 8:00,"10,357.49","1,413.41","2,466.30",864.89,"13,215.78","2,887.76","5,785.03","1,284.65","38,275.30"
1/11/2018 9:00,"10,450.53","1,420.36","2,474.44",878.44,"12,809.48","2,818.34","5,712.57","1,277.64","37,841.80"
1/11/2018 10:00,"10,495.98","1,406.91","2,503.23",888.7,"12,615.78","2,829.49","5,638.86","1,273.76","37,652.72"
1/11/2018 11:00,"10,593.56","1,388.07","2,542.38",896.7,"12,641.92","2,865.34","5,615.39","1,271.79","37,815.17"
1/11/2018 12:00,"10,642.21","1,369.87","2,557.24",903.33,"12,769.14","2,906.97","5,589.97","1,278.19","38,016.92"
1/11/2018 13:00,"10,647.74","1,348.06","2,530.06",913.35,"13,029.76","2,941.40","5,525.09","1,264.13","38,199.59"
1/11/2018 14:00,"10,725.04","1,370.69","2,517.35",932.4,"13,527.02","2,998.99","5,499.04","1,252.80","38,823.33"
1/11/2018 15:00,"10,612.01","1,368.42","2,516.40",941.16,"14,221.81","3,051.25","5,463.40","1,244.27","39,418.73"
1/11/2018 16:00,"10,577.52","1,391.69","2,503.49",955.17,"14,999.62","3,055.49","5,450.34","1,247.46","40,180.77"
1/11/2018 17:00,"10,618.35","1,454.49","2,501.09",988.54,"16,065.81","3,028.73","5,619.33","1,266.12","41,542.45"
1/11/2018 18:00,"10,705.09","1,555.86","2,467.83","1,031.05","17,224.49","2,956.98","6,096.38","1,301.62","43,339.30"
1/11/2018 19:00,"11,303.52","1,688.76","2,559.22","1,080.58","18,132.66","3,113.68","6,783.24","1,393.31","46,054.96"
1/11/2018 20:00,"11,574.98","1,763.78","2,607.35","1,090.48","18,323.90","3,153.09","7,033.78","1,414.59","46,961.96"
1/11/2018 21:00,"11,785.87","1,773.55","2,621.64","1,094.08","18,483.40","3,136.88","7,155.05","1,422.35","47,472.80"
1/11/2018 22:00,"11,740.72","1,811.85","2,605.03","1,076.17","18,248.18","3,076.57","7,056.28","1,395.07","47,009.87"
1/11/2018 23:00,"11,420.63","1,770.59","2,560.11","1,047.42","17,596.19","2,945.39","6,721.44","1,346.21","45,407.97"
1/12/2018 0:00,"11,144.12","1,741.20","2,522.03","1,025.15","16,964.20","2,774.20","6,428.26","1,303.68","43,902.83"
1/12/2018 1:00,"11,272.71","1,788.05","2,565.54","1,026.63","16,992.09","2,690.18","5,678.13","1,244.56","43,257.88"
1/12/2018 2:00,"11,350.87","1,824.42","2,560.07","1,031.73","16,980.65","2,654.21","5,650.28","1,258.02","43,310.26"
1/12/2018 3:00,"11,523.64","1,827.86","2,568.30","1,043.18","17,146.41","2,694.33","5,716.10","1,283.84","43,803.66"
1/12/2018 4:00,"11,760.43","1,885.57","2,575.89","1,060.67","17,428.08","2,774.41","5,874.95","1,322.47","44,682.46"
1/12/2018 5:00,"12,235.70","1,955.17","2,610.66","1,088.70","18,065.67","2,924.12","6,171.61","1,375.75","46,427.38"
1/12/2018 6:00,"13,157.41","2,068.70","2,665.37","1,135.69","19,202.54","3,237.04","6,821.03","1,474.34","49,762.12"
1/12/2018 7:00,"14,353.53","2,226.01","2,744.87","1,200.29","20,768.27","3,798.46","7,760.77","1,614.55","54,466.76"
1/12/2018 8:00,"14,741.49","2,277.18","2,813.97","1,232.59","21,325.65","4,016.71","8,102.15","1,685.52","56,195.26"
1/12/2018 9:00,"14,636.66","2,269.76","2,775.33","1,217.74","20,614.32","3,870.42","7,863.05","1,645.10","54,892.39"
1/12/2018 10:00,"14,505.83","2,183.77","2,740.73","1,184.56","19,742.53","3,727.13","7,510.65","1,581.72","53,176.93"
1/12/2018 11:00,"14,227.36","2,093.78","2,696.29","1,148.93","18,821.60","3,554.56","7,114.87","1,503.33","51,160.73"
1/12/2018 12:00,"13,854.98","1,983.31","2,637.73","1,103.50","17,853.78","3,347.05","6,678.50","1,414.44","48,873.28"
1/12/2018 13:00,"13,391.23","1,881.61","2,558.94","1,042.98","16,783.27","3,152.98","6,292.50","1,313.99","46,417.51"
1/12/2018 14:00,"12,964.74","1,776.44","2,519.46","1,003.94","15,861.70","3,008.80","5,982.86","1,256.27","44,374.21"
1/12/2018 15:00,"12,468.91","1,684.95","2,475.21",965.64,"14,965.33","2,907.05","5,761.04","1,209.63","42,437.74"
1/12/2018 16:00,"12,114.23","1,652.93","2,445.40",935.97,"14,493.42","2,830.65","5,607.61","1,180.74","41,260.96"
1/12/2018 17:00,"12,065.50","1,645.97","2,413.66",936.46,"14,572.23","2,819.64","5,663.62","1,151.01","41,268.08"
1/12/2018 18:00,"12,464.90","1,705.36","2,387.55",972.94,"15,466.13","2,839.32","5,926.78","1,169.72","42,932.72"
1/12/2018 19:00,"13,085.16","1,868.53","2,492.00","1,023.29","16,564.91","3,078.21","6,495.74","1,286.78","45,894.61"
1/12/2018 20:00,"13,196.06","1,931.65","2,542.09","1,036.08","16,731.36","3,200.25","6,676.94","1,336.17","46,650.60"
1/12/2018 21:00,"13,178.81","1,934.18","2,551.60","1,046.55","16,879.78","3,268.85","6,748.91","1,364.66","46,973.34"
1/12/2018 22:00,"13,017.25","1,923.50","2,548.80","1,034.09","16,797.95","3,331.61","6,707.05","1,365.82","46,726.06"
1/12/2018 23:00,"12,729.06","1,895.57","2,546.02","1,015.35","16,450.85","3,372.25","6,515.65","1,342.68","45,867.43"
1/13/2018 0:00,"12,395.24","1,855.31","2,526.25",995.93,"16,007.25","3,356.01","6,312.54","1,310.93","44,759.46"
1/13/2018 1:00,"11,792.31","1,786.34","2,589.08",984.52,"15,641.84","3,262.01","6,680.17","1,327.41","44,063.67"
1/13/2018 2:00,"11,685.63","1,760.50","2,579.47",978.69,"15,593.10","3,255.54","6,675.11","1,326.32","43,854.35"
1/13/2018 3:00,"11,692.93","1,773.67","2,590.78",978.78,"15,690.04","3,289.79","6,762.78","1,340.66","44,119.43"
1/13/2018 4:00,"11,743.51","1,802.08","2,598.00",981.88,"15,866.94","3,328.99","6,899.62","1,362.59","44,583.61"
1/13/2018 5:00,"11,939.95","1,842.20","2,614.87",992.3,"16,280.23","3,417.40","7,132.49","1,397.57","45,617.01"
1/13/2018 6:00,"12,321.50","1,903.56","2,662.93","1,020.58","16,816.75","3,577.29","7,434.43","1,450.37","47,187.41"
1/13/2018 7:00,"12,799.18","1,975.24","2,711.41","1,051.12","17,541.98","3,802.84","7,902.58","1,517.83","49,302.18"
1/13/2018 8:00,"13,172.34","2,030.08","2,766.76","1,083.65","18,200.77","4,019.77","8,318.98","1,595.98","51,188.34"
1/13/2018 9:00,"13,254.50","2,006.27","2,777.81","1,102.11","18,334.29","4,110.89","8,438.85","1,609.49","51,634.22"
1/13/2018 10:00,"13,114.71","1,945.20","2,757.83","1,096.54","17,926.41","4,028.30","8,214.18","1,576.38","50,659.55"
1/13/2018 11:00,"12,771.97","1,869.89","2,722.96","1,062.47","17,140.68","3,807.77","7,813.26","1,516.24","48,705.24"
1/13/2018 12:00,"12,294.69","1,766.38","2,685.73","1,016.17","16,190.86","3,523.95","7,309.93","1,454.73","46,242.44"
1/13/2018 13:00,"11,758.97","1,649.49","2,616.56",954.97,"15,216.32","3,263.89","6,821.89","1,395.54","43,677.64"
1/13/2018 14:00,"11,244.49","1,569.84","2,554.35",907.77,"14,211.36","3,062.44","6,355.80","1,338.63","41,244.68"
1/13/2018 15:00,"10,826.18","1,494.80","2,507.35",870.69,"13,452.47","2,914.14","6,030.62","1,280.43","39,376.66"
1/13/2018 16:00,"10,551.53","1,461.16","2,477.26",851.22,"13,003.96","2,819.44","5,831.40","1,240.42","38,236.39"
1/13/2018 17:00,"10,491.18","1,440.16","2,474.06",853.01,"13,022.98","2,784.36","5,858.40","1,227.94","38,152.09"
1/13/2018 18:00,"10,909.46","1,557.21","2,492.66",895.46,"13,862.26","2,857.98","6,182.93","1,262.02","40,019.98"
1/13/2018 19:00,"11,650.29","1,712.18","2,615.14",957.92,"15,006.64","3,173.79","6,844.96","1,372.32","43,333.23"
1/13/2018 20:00,"11,899.27","1,776.63","2,678.06",978.85,"15,435.17","3,352.18","7,109.64","1,415.98","44,645.79"
1/13/2018 21:00,"12,002.56","1,808.60","2,694.84",992.19,"15,704.35","3,449.60","7,249.97","1,435.02","45,337.11"
1/13/2018 22:00,"12,010.87","1,805.35","2,689.77",982.56,"15,774.25","3,537.00","7,300.57","1,438.38","45,538.75"
1/13/2018 23:00,"11,862.25","1,764.89","2,675.04",962.62,"15,461.74","3,575.98","7,199.04","1,422.15","44,923.70"
1/14/2018 0:00,"11,672.66","1,748.40","2,647.88",939.33,"15,056.64","3,570.06","7,107.39","1,400.42","44,142.77"
1/14/2018 1:00,"11,463.04","1,730.99","2,638.71",919.84,"14,772.93","3,546.30","7,041.37","1,367.69","43,480.89"
1/14/2018 2:00,"11,361.63","1,728.28","2,627.98",910.2,"14,617.32","3,536.55","7,041.13","1,370.93","43,194.04"
1/14/2018 3:00,"11,378.04","1,724.42","2,621.71",908.48,"14,652.77","3,546.19","7,103.21","1,382.14","43,316.96"
1/14/2018 4:00,"11,414.40","1,741.65","2,628.52",914.07,"14,805.98","3,561.09","7,210.51","1,395.76","43,671.99"
1/14/2018 5:00,"11,532.12","1,730.40","2,631.21",924.63,"15,123.59","3,612.02","7,411.25","1,417.82","44,383.04"
1/14/2018 6:00,"11,795.64","1,752.53","2,647.68",961.28,"15,566.26","3,729.39","7,688.74","1,459.87","45,601.40"
1/14/2018 7:00,"12,127.23","1,820.35","2,679.49",987.51,"16,181.32","3,893.03","8,077.90","1,520.20","47,287.03"
1/14/2018 8:00,"12,364.49","1,880.96","2,718.87","1,018.41","16,761.03","4,021.83","8,361.88","1,589.31","48,716.78"
1/14/2018 9:00,"12,374.02","1,884.02","2,701.97","1,030.95","16,874.75","4,040.78","8,359.34","1,592.04","48,857.88"
1/14/2018 10:00,"12,183.48","1,803.15","2,675.87","1,004.47","16,272.10","3,837.26","7,882.14","1,506.22","47,164.69"
1/14/2018 11:00,"11,778.95","1,674.57","2,622.83",952.77,"15,418.82","3,472.51","7,278.46","1,404.31","44,603.21"
1/14/2018 12:00,"11,338.38","1,551.35","2,560.98",898.86,"14,485.29","3,145.08","6,710.15","1,324.19","42,014.27"
1/14/2018 13:00,"10,905.06","1,453.36","2,518.64",856.05,"13,662.65","2,932.96","6,243.24","1,259.82","39,831.78"
1/14/2018 14:00,"10,492.85","1,366.86","2,502.93",811.83,"12,847.94","2,794.85","5,880.86","1,216.03","37,914.17"
1/14/2018 15:00,"10,171.97","1,302.19","2,485.50",783.96,"12,224.24","2,717.41","5,603.71","1,179.41","36,468.39"
1/14/2018 16:00,"10,005.22","1,271.59","2,467.81",769.64,"11,838.11","2,678.50","5,464.05","1,156.93","35,651.85"
1/14/2018 17:00,"10,035.70","1,280.64","2,462.83",770.5,"11,823.19","2,660.00","5,459.64","1,150.53","35,643.04"
1/14/2018 18:00,"10,517.17","1,379.45","2,470.01",807.84,"12,528.05","2,710.12","5,729.85","1,189.78","37,332.27"
1/14/2018 19:00,"11,277.82","1,508.44","2,567.10",863.13,"13,574.51","2,951.99","6,291.28","1,276.53","40,310.79"
1/14/2018 20:00,"11,496.58","1,554.10","2,608.43",879.17,"13,896.52","3,065.74","6,482.22","1,305.41","41,288.19"
1/14/2018 21:00,"11,629.75","1,583.06","2,635.44",887.61,"14,086.76","3,119.73","6,542.01","1,313.03","41,797.39"
1/14/2018 22:00,"11,533.74","1,578.20","2,639.10",880.93,"13,984.03","3,099.17","6,478.88","1,302.70","41,496.74"
1/14/2018 23:00,"11,289.50","1,533.95","2,604.23",863.24,"13,559.05","2,988.18","6,233.34","1,273.95","40,345.44"
1/15/2018 0:00,"10,948.37","1,486.02","2,568.60",846.29,"13,074.86","2,827.05","5,993.80","1,240.19","38,985.18"
1/15/2018 1:00,"10,665.48","1,513.79","2,593.75",863.63,"12,804.15","2,683.88","5,836.49","1,188.52","38,149.66"
1/15/2018 2:00,"10,560.18","1,556.16","2,592.23",864.26,"12,672.43","2,622.49","5,825.35","1,194.41","37,887.52"
1/15/2018 3:00,"10,549.06","1,554.65","2,587.52",876.16,"12,678.97","2,598.41","5,881.94","1,208.11","37,934.82"
1/15/2018 4:00,"10,679.35","1,579.02","2,608.30",895.13,"12,891.51","2,622.09","6,019.50","1,235.05","38,529.94"
1/15/2018 5:00,"10,976.73","1,631.18","2,607.57",920.17,"13,420.82","2,689.65","6,274.45","1,273.33","39,793.90"
1/15/2018 6:00,"11,495.32","1,727.60","2,653.30",965.46,"14,351.90","2,880.94","6,730.32","1,329.30","42,134.13"
1/15/2018 7:00,"12,137.83","1,846.93","2,718.16","1,023.18","15,408.16","3,220.36","7,263.06","1,418.49","45,036.16"
1/15/2018 8:00,"12,464.28","1,901.27","2,781.12","1,058.63","16,026.67","3,311.10","7,551.28","1,472.91","46,567.26"
1/15/2018 9:00,"12,267.52","1,865.25","2,753.52","1,046.58","15,819.12","3,193.50","7,463.83","1,445.10","45,854.41"
1/15/2018 10:00,"11,822.88","1,762.34","2,718.09",996.43,"15,178.89","3,074.18","7,143.10","1,379.09","44,075.00"
1/15/2018 11:00,"11,375.57","1,660.87","2,691.35",954.81,"14,477.67","2,985.68","6,796.61","1,300.60","42,243.16"
1/15/2018 12:00,"11,016.45","1,557.91","2,643.83",917.03,"13,834.60","2,913.12","6,437.21","1,247.82","40,567.97"
1/15/2018 13:00,"10,655.75","1,476.15","2,587.99",890.38,"13,242.09","2,854.72","6,081.42","1,195.11","38,983.61"
1/15/2018 14:00,"10,522.23","1,408.91","2,547.11",898.74,"12,871.13","2,829.92","5,849.96","1,155.97","38,083.97"
1/15/2018 15:00,"10,444.16","1,366.95","2,552.57",920.77,"12,702.04","2,812.35","5,679.99","1,130.15","37,608.99"
1/15/2018 16:00,"10,355.85","1,369.92","2,577.57",947.41,"12,851.63","2,803.83","5,617.91","1,135.09","37,659.21"
1/15/2018 17:00,"10,422.47","1,402.04","2,605.57",984.88,"13,641.26","2,819.86","5,659.74","1,164.67","38,700.48"
1/15/2018 18:00,"10,864.26","1,479.99","2,671.87","1,053.30","14,935.91","2,857.10","5,896.52","1,221.30","40,980.25"
1/15/2018 19:00,"11,127.19","1,572.15","2,837.63","1,115.57","15,979.27","3,071.46","6,357.10","1,324.55","43,384.91"
1/15/2018 20:00,"11,059.48","1,603.90","2,935.85","1,143.58","16,521.03","3,153.20","6,393.80","1,367.25","44,178.09"
1/15/2018 21:00,"10,876.50","1,608.88","2,963.93","1,153.60","16,947.19","3,130.04","6,290.66","1,390.98","44,361.78"
1/15/2018 22:00,"10,622.74","1,581.94","2,958.81","1,144.27","17,027.50","3,066.95","6,112.09","1,397.94","43,912.24"
1/15/2018 23:00,"10,201.70","1,568.58","2,903.25","1,114.60","16,817.33","2,901.74","5,966.72","1,368.98","42,842.90"
1/16/2018 0:00,"9,814.74","1,589.43","2,858.16","1,101.13","16,501.60","2,684.45","5,899.33","1,356.62","41,805.45"
1/16/2018 1:00,"9,558.09","1,531.43","2,772.64","1,084.66","16,553.13","2,544.87","6,049.62","1,406.80","41,501.25"
1/16/2018 2:00,"9,467.86","1,602.76","2,771.96","1,091.91","16,752.40","2,476.74","6,350.97","1,434.34","41,948.93"
1/16/2018 3:00,"9,587.22","1,685.43","2,771.99","1,101.36","17,091.50","2,467.97","6,730.41","1,468.99","42,904.88"
1/16/2018 4:00,"9,888.40","1,750.24","2,786.98","1,116.37","17,548.62","2,517.89","7,247.39","1,514.51","44,370.40"
1/16/2018 5:00,"10,578.18","1,835.79","2,809.02","1,145.15","18,236.89","2,683.38","7,844.81","1,571.41","46,704.62"
1/16/2018 6:00,"11,619.05","1,944.79","2,865.66","1,206.78","19,404.23","3,008.77","8,504.86","1,648.87","50,203.00"
1/16/2018 7:00,"12,796.66","2,090.58","2,962.30","1,293.48","20,931.80","3,547.35","9,208.15","1,760.87","54,591.20"
1/16/2018 8:00,"13,657.24","2,194.80","3,033.53","1,340.72","21,848.93","3,922.39","9,751.00","1,850.47","57,599.10"
1/16/2018 9:00,"14,229.54","2,289.15","3,014.53","1,331.44","22,031.83","4,119.60","10,202.19","1,882.93","59,101.23"
1/16/2018 10:00,"14,810.24","2,350.59","3,015.26","1,314.04","21,977.25","4,350.68","10,620.04","1,897.46","60,335.55"
1/16/2018 11:00,"15,290.22","2,324.93","2,994.60","1,284.71","21,624.92","4,591.21","10,924.39","1,896.82","60,931.80"
1/16/2018 12:00,"15,577.08","2,313.71","2,959.63","1,243.84","21,256.18","4,807.44","11,092.60","1,878.38","61,128.85"
1/16/2018 13:00,"15,652.14","2,338.31","2,906.20","1,196.86","20,745.34","4,996.32","11,089.50","1,838.35","60,763.02"
1/16/2018 14:00,"15,564.31","2,305.63","2,863.44","1,158.65","20,105.98","5,163.12","10,950.73","1,795.62","59,907.48"
1/16/2018 15:00,"15,383.62","2,253.01","2,818.33","1,127.06","19,397.63","5,302.10","10,767.05","1,756.58","58,805.36"
1/16/2018 16:00,"15,420.64","2,261.12","2,788.61","1,107.32","19,030.76","5,437.66","10,654.73","1,728.81","58,429.65"
1/16/2018 17:00,"15,510.14","2,264.48","2,791.90","1,120.59","19,239.38","5,646.99","10,676.69","1,734.57","58,984.73"
1/16/2018 18:00,"15,856.20","2,333.67","2,816.36","1,176.66","20,197.74","5,835.23","10,872.10","1,763.20","60,851.18"
1/16/2018 19:00,"16,091.18","2,380.85","2,920.01","1,243.79","21,405.30","6,075.91","11,130.72","1,823.23","63,071.00"
1/16/2018 20:00,"16,028.23","2,372.26","2,956.75","1,261.15","21,732.63","6,138.31","11,049.48","1,844.41","63,383.23"
1/16/2018 21:00,"15,766.04","2,351.81","2,954.61","1,266.72","21,682.58","6,096.47","10,829.70","1,837.03","62,784.95"
1/16/2018 22:00,"15,406.08","2,324.68","2,913.32","1,252.61","21,301.78","5,970.16","10,415.07","1,801.46","61,385.16"
1/16/2018 23:00,"14,945.40","2,243.49","2,849.04","1,219.29","20,469.51","5,724.44","9,900.23","1,745.64","59,097.02"
1/17/2018 0:00,"14,602.74","2,202.97","2,786.97","1,197.58","19,922.20","5,480.19","9,483.98","1,696.86","57,373.49"
1/17/2018 1:00,"14,862.19","2,269.77","2,868.06","1,238.14","20,378.09","5,520.38","7,694.43","1,629.99","56,461.05"
1/17/2018 2:00,"14,779.07","2,281.55","2,859.59","1,247.30","20,398.88","5,465.93","7,592.86","1,637.87","56,263.05"
1/17/2018 3:00,"14,795.94","2,308.11","2,855.68","1,259.65","20,545.77","5,458.95","7,616.20","1,649.61","56,489.91"
1/17/2018 4:00,"14,940.55","2,323.59","2,858.15","1,279.00","20,867.24","5,465.77","7,753.22","1,659.16","57,146.68"
1/17/2018 5:00,"15,293.10","2,373.46","2,872.73","1,310.25","21,562.18","5,555.05","8,042.49","1,692.26","58,701.54"
1/17/2018 6:00,"15,772.21","2,465.62","2,917.01","1,364.64","22,670.42","5,737.27","8,598.48","1,756.01","61,281.66"
